Date,Open,High,Low,Close,Volume,Currency
2000-01-03,3620.11,3679.17,3574.2,3601.51,0,BRL
2000-01-04,3554.01,3561.58,3431.96,3450.68,0,BRL
2000-01-05,3444.26,3547.21,3380.21,3533.07,0,BRL
2000-01-06,3492.2,3567.91,3492.2,3520.58,0,BRL
2000-01-07,3565.39,3591.81,3533.04,3572.45,0,BRL
2000-01-10,3634.35,3674.9,3602.56,3646.06,0,BRL
2000-01-11,3655.44,3668.17,3568.62,3576.21,0,BRL
2000-01-12,3600.79,3606.48,3528.99,3560.27,0,BRL
2000-01-13,3613.43,3642.16,3547.37,3550.67,0,BRL
2000-01-14,3563.52,3605.58,3525.78,3563.43,0,BRL
2000-01-17,3558.82,3593.7,3546.59,3583.65,0,BRL
2000-01-18,3569.72,3626.23,3568.01,3626.23,0,BRL
2000-01-19,3626.92,3658.48,3579.88,3579.88,0,BRL
2000-01-20,3611.41,3634.04,3527.01,3570.04,0,BRL
2000-01-21,3637.65,3644.72,3538.57,3568.22,0,BRL
2000-01-24,3591.25,3609.38,3548.46,3559.01,0,BRL
2000-01-26,3543.91,3543.91,3499.01,3499.01,0,BRL
2000-01-27,3562.7,3574.45,3463.75,3495.46,0,BRL
2000-01-28,3506.97,3509.05,3399.84,3434.89,0,BRL
2000-01-31,3432.33,3432.33,3338.78,3361.48,0,BRL
2000-02-01,3411.58,3440.13,3367.77,3374.31,0,BRL
2000-02-02,3395.54,3402.53,3349.15,3373.92,0,BRL
2000-02-03,3410.73,3443.95,3383.47,3422.81,0,BRL
2000-02-04,3450.44,3508.53,3442.5,3500.23,0,BRL
2000-02-07,3501.95,3504.84,3471.3,3492.0,0,BRL
2000-02-08,3530.75,3571.24,3526.45,3566.59,0,BRL
2000-02-09,3582.84,3596.52,3530.95,3579.99,0,BRL
2000-02-10,3615.6,3890.68,3609.93,3787.56,0,BRL
2000-02-11,3881.37,4033.53,3863.91,3966.47,0,BRL
2000-02-14,4083.75,4145.83,3956.09,3983.06,0,BRL
2000-02-15,4004.12,4014.79,3803.46,3825.46,0,BRL
2000-02-16,3844.36,3911.37,3822.83,3893.35,0,BRL
2000-02-17,3890.47,3945.42,3888.49,3901.74,0,BRL
2000-02-18,3895.34,3917.32,3706.25,3718.83,0,BRL
2000-02-21,3727.36,3868.29,3718.32,3855.54,0,BRL
2000-02-22,3886.5,3890.54,3750.36,3774.9,0,BRL
2000-02-23,3791.51,3854.02,3716.29,3846.13,0,BRL
2000-02-24,3870.8,3878.02,3735.49,3758.36,0,BRL
2000-02-25,3772.36,3775.5,3709.14,3717.19,0,BRL
2000-02-28,3680.95,3712.87,3646.38,3690.85,0,BRL
2000-02-29,3723.88,3756.53,3681.09,3690.19,0,BRL
2000-03-01,3683.53,3725.97,3683.53,3698.31,0,BRL
2000-03-02,3748.21,3748.21,3590.48,3646.99,0,BRL
2000-03-03,3710.81,3779.21,3686.06,3773.45,0,BRL
2000-03-08,3747.44,3751.17,3709.14,3737.35,0,BRL
2000-03-09,3762.07,3862.39,3761.35,3862.39,0,BRL
2000-03-10,3859.21,3985.39,3829.78,3912.04,0,BRL
2000-03-13,3807.32,3810.87,3724.73,3764.77,0,BRL
2000-03-14,3793.86,3796.82,3676.74,3679.32,0,BRL
2000-03-15,3715.29,3715.43,3621.15,3701.18,0,BRL
2000-03-16,3745.07,3763.32,3711.54,3751.4,0,BRL
2000-03-17,3755.4,3795.18,3736.12,3736.12,0,BRL
2000-03-20,3751.2,3808.36,3732.05,3774.25,0,BRL
2000-03-21,3772.36,3925.94,3764.0,3925.94,0,BRL
2000-03-22,3948.65,3982.25,3908.4,3916.86,0,BRL
2000-03-23,3928.1,3979.7,3922.67,3943.93,0,BRL
2000-03-24,3948.01,3972.91,3858.83,3889.22,0,BRL
2000-03-27,3917.27,3935.38,3892.45,3915.81,0,BRL
2000-03-28,3889.98,3898.24,3796.82,3820.66,0,BRL
2000-03-29,3859.57,3885.35,3755.96,3780.57,0,BRL
2000-03-30,3759.81,3775.29,3702.27,3730.77,0,BRL
2000-03-31,3769.44,3776.39,3724.22,3776.39,0,BRL
2000-04-03,3730.61,3730.61,3673.53,3687.45,0,BRL
2000-04-04,3704.48,3720.94,3521.62,3654.74,0,BRL
2000-04-05,3603.87,3651.16,3572.5,3597.23,0,BRL
2000-04-06,3637.17,3684.22,3637.1,3666.51,0,BRL
2000-04-07,3690.34,3709.94,3662.06,3705.82,0,BRL
2000-04-10,3704.85,3920.38,3529.14,3535.41,0,BRL
2000-04-11,3497.96,3549.47,3444.24,3496.19,0,BRL
2000-04-12,3529.23,3552.3,3484.65,3494.42,0,BRL
2000-04-13,3466.91,3514.19,3374.31,3395.33,0,BRL
2000-04-14,3349.4,3368.17,3215.99,3217.16,0,BRL
2000-04-17,3161.01,3196.49,3023.84,3168.6,0,BRL
2000-04-18,3214.46,3249.75,3188.74,3239.39,0,BRL
2000-04-19,3249.66,3253.75,3202.19,3213.02,0,BRL
2000-04-20,3233.82,3259.25,3208.52,3245.91,0,BRL
2000-04-24,3228.68,3247.88,3183.43,3205.7,0,BRL
2000-04-25,3254.98,3310.57,3239.77,3310.57,0,BRL
2000-04-26,3311.7,3334.1,3270.74,3297.75,0,BRL
2000-04-27,3227.16,3286.82,3226.32,3271.91,0,BRL
2000-04-28,3347.5,3387.04,3335.54,3380.29,0,BRL
2000-05-02,3391.5,3412.69,3313.8,3348.43,0,BRL
