Date,Open,High,Low,Close,Volume,Currency
2011-01-03,1001.11,1001.11,1001.11,1001.11,0,BRL
2011-01-04,992.56,992.56,992.56,992.56,0,BRL
2011-01-05,998.65,998.65,998.65,998.65,0,BRL
2011-01-06,996.31,996.31,996.31,996.31,0,BRL
2011-01-07,1000.82,1000.82,1000.82,1000.82,0,BRL
2011-01-10,997.73,997.73,997.73,997.73,0,BRL
2011-01-11,990.41,990.41,990.41,990.41,0,BRL
2011-01-12,981.44,981.44,981.44,981.44,0,BRL
2011-01-13,998.71,998.71,998.71,998.71,0,BRL
2011-01-14,1001.36,1001.36,1001.36,1001.36,0,BRL
2011-01-17,1002.43,1002.43,1002.43,1002.43,0,BRL
2011-01-18,1000.06,1000.06,1000.06,1000.06,0,BRL
2011-01-19,999.02,999.02,999.02,999.02,0,BRL
2011-01-20,1002.54,1002.54,1002.54,1002.54,0,BRL
2011-01-21,1000.56,1000.56,1000.56,1000.56,0,BRL
2011-01-24,999.67,999.67,999.67,999.67,0,BRL
2011-01-26,999.98,999.98,999.98,999.98,0,BRL
2011-01-27,998.16,998.16,998.16,998.16,0,BRL
2011-01-28,997.54,997.54,997.54,997.54,0,BRL
2011-01-31,1005.64,1005.64,1005.64,1005.64,0,BRL
2011-02-01,1002.03,1002.03,1002.03,1002.03,0,BRL
2011-02-02,1002.1,1002.1,1002.1,1002.1,0,BRL
2011-02-03,1003.65,1003.65,1003.65,1003.65,0,BRL
2011-02-04,1014.9,1014.9,1014.9,1014.9,0,BRL
2011-02-07,1004.63,1004.63,1004.63,1004.63,0,BRL
2011-02-08,998.88,998.88,998.88,998.88,0,BRL
2011-02-09,1000.51,1000.51,1000.51,1000.51,0,BRL
2011-02-10,1000.44,1000.44,1000.44,1000.44,0,BRL
2011-02-11,1011.24,1011.24,1011.24,1011.24,0,BRL
2011-02-14,1007.04,1007.04,1007.04,1007.04,0,BRL
2011-02-15,1008.92,1008.92,1008.92,1008.92,0,BRL
2011-02-16,1005.62,1005.62,1005.62,1005.62,0,BRL
2011-02-17,1004.74,1004.74,1004.74,1004.74,0,BRL
2011-02-18,997.49,997.49,997.49,997.49,0,BRL
2011-02-21,996.58,996.58,996.58,996.58,0,BRL
2011-02-22,998.9,998.9,998.9,998.9,0,BRL
2011-02-23,999.17,999.17,999.17,999.17,0,BRL
2011-02-24,1003.9,1003.9,1003.9,1003.9,0,BRL
2011-02-25,1000.19,1000.19,1000.19,1000.19,0,BRL
2011-02-28,1000.48,1000.48,1000.48,1000.48,0,BRL
2011-03-01,1002.86,1002.86,1002.86,1002.86,0,BRL
2011-03-02,1005.21,1005.21,1005.21,1005.21,0,BRL
2011-03-03,1007.91,1007.91,1007.91,1007.91,0,BRL
2011-03-04,1009.58,1009.58,1009.58,1009.58,0,BRL
2011-03-09,1010.78,1010.78,1010.78,1010.78,0,BRL
2011-03-10,1010.63,1010.63,1010.63,1010.63,0,BRL
2011-03-11,1012.33,1012.33,1012.33,1012.33,0,BRL
2011-03-14,1012.32,1012.32,1012.32,1012.32,0,BRL
2011-03-15,1012.85,1012.85,1012.85,1012.85,0,BRL
2011-03-16,1009.22,1009.22,1009.22,1009.22,0,BRL
2011-03-17,1006.09,1006.09,1006.09,1006.09,0,BRL
2011-03-18,1012.38,1012.38,1012.38,1012.38,0,BRL
2011-03-21,1010.65,1010.65,1010.65,1010.65,0,BRL
2011-03-22,1015.15,1015.15,1015.15,1015.15,0,BRL
2011-03-23,1020.94,1020.94,1020.94,1020.94,0,BRL
2011-03-24,1019.06,1019.06,1019.06,1019.06,0,BRL
2011-03-25,1021.31,1021.31,1021.31,1021.31,0,BRL
2011-03-28,1025.49,1025.49,1025.49,1025.49,0,BRL
2011-03-29,1024.78,1024.78,1024.78,1024.78,0,BRL
2011-03-30,1029.81,1029.81,1029.81,1029.81,0,BRL
2011-03-31,1028.25,1028.25,1028.25,1028.25,0,BRL
2011-04-01,1036.93,1036.93,1036.93,1036.93,0,BRL
2011-04-04,1037.78,1037.78,1037.78,1037.78,0,BRL
2011-04-05,1038.07,1038.07,1038.07,1038.07,0,BRL
2011-04-06,1041.71,1041.71,1041.71,1041.71,0,BRL
2011-04-07,1047.22,1047.22,1047.22,1047.22,0,BRL
2011-04-08,1040.97,1040.97,1040.97,1040.97,0,BRL
2011-04-11,1039.2,1039.2,1039.2,1039.2,0,BRL
2011-04-12,1051.87,1051.87,1051.87,1051.87,0,BRL
2011-04-13,1045.28,1045.28,1045.28,1045.28,0,BRL
2011-04-14,1052.26,1052.26,1052.26,1052.26,0,BRL
2011-04-15,1056.77,1056.77,1056.77,1056.77,0,BRL
2011-04-18,1046.97,1046.97,1046.97,1046.97,0,BRL
2011-04-19,1045.73,1045.73,1045.73,1045.73,0,BRL
2011-04-20,1047.63,1047.63,1047.63,1047.63,0,BRL
2011-04-25,1046.06,1046.06,1046.06,1046.06,0,BRL
2011-04-26,1043.98,1043.98,1043.98,1043.98,0,BRL
2011-04-27,1052.53,1052.53,1052.53,1052.53,0,BRL
2011-04-28,1052.26,1052.26,1052.26,1052.26,0,BRL
2011-04-29,1046.39,1046.39,1046.39,1046.39,0,BRL
2011-05-02,1048.61,1048.61,1048.61,1048.61,0,BRL
2011-05-03,1041.12,1041.12,1041.12,1041.12,0,BRL
2011-05-04,1044.89,1044.89,1044.89,1044.89,0,BRL
2011-05-05,1043.55,1043.55,1043.55,1043.55,0,BRL
2011-05-06,1044.37,1044.37,1044.37,1044.37,0,BRL
2011-05-09,1041.19,1041.19,1041.19,1041.19,0,BRL
2011-05-10,1046.48,1046.48,1046.48,1046.48,0,BRL
2011-05-11,1044.55,1044.55,1044.55,1044.55,0,BRL
2011-05-12,1043.5,1043.5,1043.5,1043.5,0,BRL
2011-05-13,1041.16,1041.16,1041.16,1041.16,0,BRL
2011-05-16,1046.61,1046.61,1046.61,1046.61,0,BRL
2011-05-17,1045.69,1045.69,1045.69,1045.69,0,BRL
2011-05-18,1041.26,1041.26,1041.26,1041.26,0,BRL
2011-05-19,1030.69,1030.69,1030.69,1030.69,0,BRL
2011-05-20,1036.78,1036.78,1036.78,1036.78,0,BRL
2011-05-23,1034.42,1034.42,1034.42,1034.42,0,BRL
2011-05-24,1040.36,1040.36,1040.36,1040.36,0,BRL
2011-05-25,1040.08,1040.08,1040.08,1040.08,0,BRL
2011-05-26,1042.36,1042.36,1042.36,1042.36,0,BRL
2011-05-27,1044.06,1044.06,1044.06,1044.06,0,BRL
2011-05-30,1039.43,1039.43,1039.43,1039.43,0,BRL
2011-05-31,1040.6,1040.6,1040.6,1040.6,0,BRL
2011-06-01,1035.27,1035.27,1035.27,1035.27,0,BRL
2011-06-02,1040.62,1040.62,1040.62,1040.62,0,BRL
2011-06-03,1035.85,1035.85,1035.85,1035.85,0,BRL
2011-06-06,1035.75,1035.75,1035.75,1035.75,0,BRL
2011-06-07,1034.33,1034.33,1034.33,1034.33,0,BRL
2011-06-08,1035.72,1035.72,1035.72,1035.72,0,BRL
2011-06-09,1039.04,1039.04,1039.04,1039.04,0,BRL
2011-06-10,1041.81,1041.81,1041.81,1041.81,0,BRL
2011-06-13,1041.63,1041.63,1041.63,1041.63,0,BRL
2011-06-14,1039.99,1039.99,1039.99,1039.99,0,BRL
2011-06-15,1041.87,1041.87,1041.87,1041.87,0,BRL
2011-06-16,1041.31,1041.31,1041.31,1041.31,0,BRL
2011-06-17,1041.24,1041.24,1041.24,1041.24,0,BRL
2011-06-20,1047.21,1047.21,1047.21,1047.21,0,BRL
2011-06-21,1044.84,1044.84,1044.84,1044.84,0,BRL
2011-06-22,1046.2,1046.2,1046.2,1046.2,0,BRL
2011-06-24,1048.95,1048.95,1048.95,1048.95,0,BRL
2011-06-27,1049.02,1049.02,1049.02,1049.02,0,BRL
2011-06-28,1047.44,1047.44,1047.44,1047.44,0,BRL
2011-06-29,1048.66,1048.66,1048.66,1048.66,0,BRL
2011-06-30,1056.1,1056.1,1056.1,1056.1,0,BRL
2011-07-01,1065.34,1065.34,1065.34,1065.34,0,BRL
2011-07-04,1055.8,1055.8,1055.8,1055.8,0,BRL
2011-07-05,1061.51,1061.51,1061.51,1061.51,0,BRL
2011-07-06,1063.13,1063.13,1063.13,1063.13,0,BRL
2011-07-07,1058.0,1058.0,1058.0,1058.0,0,BRL
2011-07-08,1060.03,1060.03,1060.03,1060.03,0,BRL
2011-07-11,1059.83,1059.83,1059.83,1059.83,0,BRL
2011-07-12,1059.58,1059.58,1059.58,1059.58,0,BRL
2011-07-13,1065.89,1065.89,1065.89,1065.89,0,BRL
2011-07-14,1069.28,1069.28,1069.28,1069.28,0,BRL
2011-07-15,1072.49,1072.49,1072.49,1072.49,0,BRL
2011-07-18,1078.44,1078.44,1078.44,1078.44,0,BRL
2011-07-19,1075.95,1075.95,1075.95,1075.95,0,BRL
2011-07-20,1075.92,1075.92,1075.92,1075.92,0,BRL
2011-07-21,1081.77,1081.77,1081.77,1081.77,0,BRL
2011-07-22,1079.5,1079.5,1079.5,1079.5,0,BRL
2011-07-25,1086.42,1086.42,1086.42,1086.42,0,BRL
2011-07-26,1081.71,1081.71,1081.71,1081.71,0,BRL
2011-07-27,1089.52,1089.52,1089.52,1089.52,0,BRL
2011-07-28,1088.56,1088.56,1088.56,1088.56,0,BRL
2011-07-29,1084.51,1084.51,1084.51,1084.51,0,BRL
2011-08-01,1089.71,1089.71,1089.71,1089.71,0,BRL
2011-08-02,1090.69,1090.69,1090.69,1090.69,0,BRL
2011-08-03,1083.95,1083.95,1083.95,1083.95,0,BRL
