date,open,high,low,close,volume
2013-02-28,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,2000
2013-03-01,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-04,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-05,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-06,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-07,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-08,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-11,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-12,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-13,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-14,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-15,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-18,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-19,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-20,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-21,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-22,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-25,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-26,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-27,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-03-28,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-01,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-02,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-03,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-04,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-05,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-08,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-09,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-10,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-11,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-12,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-15,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-16,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-17,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-18,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-19,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-22,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-23,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-24,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-25,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-26,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-29,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-04-30,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-02,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-03,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-06,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-07,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-08,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-09,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-10,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-13,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-14,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-15,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-16,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-17,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-20,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-21,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-22,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-23,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-24,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
2013-05-27,43.63386535644531,43.63386535644531,43.63386535644531,43.63386535644531,0
