Date,Open,High,Low,Close,Volume,Currency
2001-06-28,994.15,1002.68,991.34,998.37,0,BRL
2001-06-29,999.34,16050.28,994.97,1017.33,0,BRL
2001-07-02,1017.64,1025.17,1011.75,1018.17,0,BRL
2001-07-03,1021.09,1027.34,1004.44,1007.34,0,BRL
2001-07-04,1007.47,1020.95,994.58,995.81,0,BRL
2001-07-05,998.19,1008.45,971.55,971.55,0,BRL
2001-07-06,971.67,977.98,955.35,959.37,0,BRL
2001-07-10,960.75,968.87,931.51,937.79,0,BRL
2001-07-11,936.3,944.06,904.3,942.62,0,BRL
2001-07-12,943.5,969.15,927.46,966.04,0,BRL
2001-07-13,964.78,990.26,964.78,987.35,0,BRL
2001-07-16,987.35,988.01,973.82,974.84,0,BRL
2001-07-17,974.84,984.63,974.84,980.12,0,BRL
2001-07-18,984.0,984.66,962.61,962.61,0,BRL
2001-07-19,963.03,971.74,954.88,971.74,0,BRL
2001-07-20,971.74,981.89,967.88,981.89,0,BRL
2001-07-23,984.28,989.99,981.77,984.19,0,BRL
2001-07-24,984.18,989.31,959.62,966.51,0,BRL
2001-07-25,966.17,975.8,956.73,975.8,0,BRL
2001-07-26,976.05,977.96,964.09,970.81,0,BRL
2001-07-27,970.81,981.52,965.75,981.52,0,BRL
2001-07-30,983.67,991.85,975.27,975.27,0,BRL
2001-07-31,975.27,986.39,975.27,982.59,0,BRL
2001-08-01,982.96,985.99,972.66,976.52,0,BRL
2001-08-02,976.83,980.43,966.18,974.7,0,BRL
2001-08-03,974.83,980.77,971.57,977.3,0,BRL
2001-08-06,978.56,999.23,978.56,998.61,0,BRL
2001-08-07,998.61,1006.23,995.67,1002.34,0,BRL
2001-08-08,1001.71,1012.53,1000.97,1005.31,0,BRL
2001-08-09,1006.92,1010.25,909.23,1008.46,0,BRL
2001-08-10,1008.46,1013.75,1003.66,1009.81,0,BRL
2001-08-13,1009.81,1010.15,988.83,992.17,0,BRL
2001-08-14,993.0,1001.71,989.95,999.86,0,BRL
2001-08-15,1000.17,1002.36,986.0,990.08,0,BRL
2001-08-16,991.68,992.49,977.27,981.98,0,BRL
2001-08-17,980.36,980.36,944.6,944.86,0,BRL
2001-08-20,944.86,947.18,939.26,940.18,0,BRL
2001-08-21,940.49,947.09,932.73,935.11,0,BRL
2001-08-22,939.55,949.47,938.01,943.51,0,BRL
2001-08-23,943.51,945.55,928.85,928.85,0,BRL
2001-08-24,930.61,940.65,926.03,934.66,0,BRL
2001-08-27,934.97,937.55,926.3,932.17,0,BRL
2001-08-28,932.51,938.21,932.51,934.91,0,BRL
2001-08-29,935.58,942.11,934.75,938.82,0,BRL
2001-08-30,939.89,941.5,920.4,923.27,0,BRL
2001-08-31,926.37,926.97,919.47,925.34,0,BRL
2001-09-03,924.93,925.96,914.96,918.8,0,BRL
2001-09-04,920.54,934.36,919.82,928.46,0,BRL
2001-09-05,928.46,933.8,923.64,926.11,0,BRL
2001-09-06,926.11,928.04,903.88,903.88,0,BRL
2001-09-10,903.72,904.2,878.74,881.23,0,BRL
2001-09-11,883.04,887.12,828.37,836.74,0,BRL
2001-09-12,833.29,857.41,829.21,838.93,0,BRL
2001-09-13,839.71,842.54,789.51,791.08,0,BRL
2001-09-14,790.5,791.81,742.51,758.54,0,BRL
2001-09-17,758.54,801.99,758.54,791.11,0,BRL
2001-09-18,791.47,823.57,779.53,808.65,0,BRL
2001-09-19,811.69,825.99,803.9,810.41,0,BRL
2001-09-20,810.41,810.41,789.31,790.27,0,BRL
2001-09-21,788.72,789.11,761.69,777.74,0,BRL
2001-09-24,778.9,802.97,778.9,796.38,0,BRL
2001-09-25,796.67,801.08,786.9,789.05,0,BRL
2001-09-26,789.05,792.3,777.6,778.12,0,BRL
2001-09-27,779.39,790.99,755.97,786.57,0,BRL
2001-09-28,787.99,813.86,787.99,813.86,0,BRL
2001-10-01,813.17,817.99,804.18,813.48,0,BRL
2001-10-02,813.09,815.04,805.46,807.11,0,BRL
2001-10-03,807.11,812.57,802.78,808.65,0,BRL
2001-10-04,809.03,815.43,797.53,799.0,0,BRL
2001-10-05,799.93,806.42,792.18,803.96,0,BRL
2001-10-08,803.19,805.25,791.78,797.08,0,BRL
2001-10-09,798.5,810.42,796.0,810.42,0,BRL
2001-10-10,810.42,818.97,807.5,814.86,0,BRL
2001-10-11,815.24,844.13,815.15,842.54,0,BRL
2001-10-15,840.04,864.09,839.68,864.09,0,BRL
2001-10-16,863.93,871.92,860.27,862.99,0,BRL
2001-10-17,863.65,874.67,860.47,872.1,0,BRL
2001-10-18,870.61,871.36,859.82,861.67,0,BRL
2001-10-19,862.41,878.0,855.03,875.92,0,BRL
2001-10-22,876.25,899.78,875.43,896.29,0,BRL
2001-10-23,894.81,910.34,891.72,905.15,0,BRL
2001-10-24,905.18,905.92,887.04,891.02,0,BRL
2001-10-25,891.02,904.11,882.18,898.25,0,BRL
2001-10-26,898.25,910.67,897.91,898.61,0,BRL
2001-10-29,898.61,898.61,865.43,865.43,0,BRL
2001-10-30,864.98,870.3,845.56,848.84,0,BRL
2001-10-31,849.1,869.29,849.1,869.29,0,BRL
2001-11-01,869.29,878.02,864.38,875.56,0,BRL
2001-11-05,876.33,924.36,876.33,915.94,0,BRL
2001-11-06,916.57,950.18,914.21,947.5,0,BRL
2001-11-07,944.54,973.07,939.46,961.03,0,BRL
2001-11-08,961.62,970.0,937.59,939.82,0,BRL
2001-11-09,938.28,948.03,931.86,947.09,0,BRL
2001-11-12,946.34,947.47,919.44,945.07,0,BRL
2001-11-13,948.2,976.27,948.2,965.72,0,BRL
2001-11-14,965.72,977.32,964.85,972.63,0,BRL
2001-11-16,971.88,987.32,969.16,978.68,0,BRL
2001-11-19,979.04,996.18,979.04,996.18,0,BRL
2001-11-20,995.89,996.29,976.66,978.4,0,BRL
2001-11-21,978.64,983.03,974.85,978.99,0,BRL
2001-11-22,978.99,988.8,978.99,987.91,0,BRL
2001-11-23,989.26,1011.37,989.24,1004.66,0,BRL
2001-11-26,1005.6,1031.44,1005.17,1030.79,0,BRL
2001-11-27,1030.98,1031.98,1016.33,1019.69,0,BRL
2001-11-28,1018.16,1018.16,982.19,983.32,0,BRL
2001-11-29,983.94,989.52,946.82,961.1,0,BRL
2001-11-30,961.34,971.88,954.67,960.83,0,BRL
2001-12-03,960.27,975.33,957.61,975.33,0,BRL
2001-12-04,976.02,991.02,964.66,965.69,0,BRL
2001-12-05,969.72,986.6,969.72,985.31,0,BRL
2001-12-06,985.31,1001.61,979.64,1001.61,0,BRL
2001-12-07,1001.6,1018.33,1001.32,1008.36,0,BRL
2001-12-10,1008.67,1011.61,997.76,1011.5,0,BRL
2001-12-11,1011.05,1031.16,1010.58,1015.48,0,BRL
2001-12-12,1015.48,1022.98,1011.08,1021.84,0,BRL
2001-12-13,1021.97,1021.97,996.28,996.38,0,BRL
2001-12-14,997.01,997.25,970.29,984.21,0,BRL
2001-12-17,984.73,991.96,977.84,982.8,0,BRL
2001-12-18,983.01,1003.94,982.69,1003.43,0,BRL
2001-12-19,1003.7,1004.92,985.01,985.01,0,BRL
2001-12-20,984.9,984.9,964.19,972.45,0,BRL
2001-12-21,972.69,988.79,972.67,988.79,0,BRL
2001-12-25,972.69,988.79,972.67,988.79,0,BRL
2001-12-26,988.79,989.86,971.0,982.65,0,BRL
2001-12-27,985.09,1004.28,983.48,1002.68,0,BRL
2001-12-28,1002.67,1016.31,1002.67,1010.98,0,BRL
2002-01-02,1011.23,1033.17,1006.88,1029.6,0,BRL
2002-01-03,1039.03,1054.29,1039.03,1054.29,0,BRL
2002-01-04,1053.91,1054.64,1039.2,1046.83,0,BRL
2002-01-07,1045.71,1046.53,1038.21,1046.52,0,BRL
2002-01-08,1046.37,1047.3,1031.37,1045.92,0,BRL
2002-01-09,1046.07,1046.78,1026.31,1042.99,0,BRL
2002-01-10,1043.04,1043.04,1012.3,1012.47,0,BRL
2002-01-11,1011.58,1032.96,1011.5,1021.06,0,BRL
2002-01-14,1021.75,1027.76,998.63,1004.66,0,BRL
2002-01-15,1005.01,1015.02,995.95,998.89,0,BRL
2002-01-16,998.93,1015.12,998.93,1011.32,0,BRL
2002-01-17,1012.46,1033.38,1012.46,1033.38,0,BRL
2002-01-18,1033.65,1044.85,1028.84,1042.88,0,BRL
2002-01-21,1041.27,1041.27,1029.23,1030.55,0,BRL
2002-01-22,1031.92,1037.95,1021.81,1023.9,0,BRL
2002-01-23,1024.15,1041.4,1019.57,1039.78,0,BRL
2002-01-24,1040.03,1047.84,1035.24,1043.53,0,BRL
2002-01-28,1044.51,1045.31,1028.73,1030.31,0,BRL
2002-01-29,1029.19,1033.71,1008.14,1009.26,0,BRL
2002-01-30,1009.42,1015.66,992.55,1000.29,0,BRL
2002-01-31,1000.73,1021.73,1000.73,1013.21,0,BRL
2002-02-01,1013.75,1014.86,996.94,999.54,0,BRL
2002-02-04,998.86,1006.33,986.88,1000.42,0,BRL
2002-02-05,1000.88,1015.99,993.62,1015.84,0,BRL
2002-02-06,1015.58,1026.0,1012.84,1024.62,0,BRL
2002-02-07,1024.62,1026.11,1017.0,1019.05,0,BRL
2002-02-08,1019.05,1019.05,1014.26,1015.57,0,BRL
2002-02-13,1013.17,1031.72,1009.31,1022.93,0,BRL
2002-02-14,1023.17,1049.18,1023.17,1049.18,0,BRL
2002-02-15,1047.7,1059.2,1043.98,1058.35,0,BRL
2002-02-18,1057.76,1058.01,1041.58,1048.49,0,BRL
2002-02-19,1048.24,1054.03,1041.96,1042.59,0,BRL
2002-02-20,1042.79,1064.3,1039.78,1062.55,0,BRL
2002-02-21,1063.84,1093.59,1063.84,1093.59,0,BRL
2002-02-22,1092.15,1097.59,1083.42,1091.26,0,BRL
2002-02-25,1091.29,1123.78,1091.29,1122.73,0,BRL
2002-02-26,1121.53,1131.73,1107.9,1130.78,0,BRL
2002-02-27,1129.82,1140.05,1125.72,1140.05,0,BRL
2002-02-28,1139.65,1139.65,1124.11,1124.57,0,BRL
2002-03-01,1124.81,1134.61,1115.42,1131.65,0,BRL
2002-03-04,1135.99,1135.99,1121.16,1133.46,0,BRL
2002-03-05,1133.21,1134.54,1093.93,1097.84,0,BRL
2002-03-06,1096.86,1099.64,1080.73,1098.99,0,BRL
2002-03-07,1097.65,1111.94,1097.65,1099.16,0,BRL
2002-03-08,1099.88,1112.76,1099.88,1105.0,0,BRL
2002-03-11,1104.92,1108.43,1090.27,1090.27,0,BRL
2002-03-12,1091.99,1114.76,1091.5,1112.0,0,BRL
2002-03-13,1112.22,1124.41,1109.94,1122.81,0,BRL
2002-03-14,1122.81,1127.44,1119.86,1124.04,0,BRL
2002-03-15,1124.28,1139.29,1123.27,1136.81,0,BRL
2002-03-18,1136.81,1145.79,1134.1,1138.19,0,BRL
2002-03-19,1138.29,1150.27,1134.83,1141.84,0,BRL
2002-03-20,1141.35,1143.31,1130.2,1138.96,0,BRL
2002-03-21,1139.68,1139.68,1111.8,1114.41,0,BRL
2002-03-22,1115.35,1115.62,1094.19,1095.81,0,BRL
2002-03-25,1096.56,1105.31,1090.96,1091.59,0,BRL
2002-03-26,1093.41,1110.35,1093.41,1110.35,0,BRL
2002-03-27,1110.35,1110.35,1099.91,1106.22,0,BRL
2002-03-28,1107.39,1112.27,1094.1,1097.24,0,BRL
2002-04-01,1097.0,1124.58,1090.11,1124.35,0,BRL
2002-04-02,1124.13,1124.13,1106.33,1106.33,0,BRL
2002-04-03,1110.15,1110.52,1089.36,1094.47,0,BRL
