date,open,high,low,close,volume
2018-10-02,57.55409240722656,57.55409240722656,57.55409240722656,57.55409240722656,0
2018-10-03,57.59226608276367,57.59226608276367,57.58749393716223,57.59226608276367,172
2018-10-04,57.63043212890625,57.63043212890625,57.63043212890625,57.63043212890625,363
2018-10-05,58.63712836108642,58.63712836108642,57.6685905456543,57.6685905456543,941
2018-10-08,57.706749094440454,57.706749094440454,57.39662891549252,57.70198059082031,925
2018-10-09,57.74493408203125,57.74493408203125,56.25157304015312,57.74493408203125,1433
2018-10-10,57.7830924987793,57.7830924987793,57.778320354777335,57.7830924987793,1925
2018-10-11,57.82126998901367,57.82126998901367,57.82126998901367,57.82126998901367,586
2018-10-15,57.868976509059735,57.868976509059735,57.859432220458984,57.859432220458984,9789
2018-10-16,58.37470689673265,58.37470689673265,57.40139707247333,57.8975944519043,3560
2018-10-17,57.93101501464844,57.93101501464844,57.926246509177275,57.93101501464844,2364
2018-10-18,57.964378356933594,57.964378356933594,57.9596098542921,57.964378356933594,30223
2018-10-19,57.993019104003906,57.993019104003906,57.969162025739465,57.993019104003906,461
2018-10-22,58.016887706158215,58.02165985107422,58.016887706158215,58.02165985107422,5512
2018-10-23,58.05025863647461,58.05025863647461,58.05025863647461,58.05025863647461,6852
2018-10-24,58.078926045997235,58.078926045997235,54.491036783189905,58.074153900146484,1413
2018-10-25,58.107540130615234,58.107540130615234,58.107540130615234,58.107540130615234,1609
2018-10-26,58.66096946943188,58.66096946943188,58.131374402078656,58.136146545410156,1994
2018-10-29,58.164798736572266,58.164798736572266,57.30122245645595,58.164798736572266,2088
2018-10-30,58.19340515136719,58.19340515136719,58.19340515136719,58.19340515136719,5336
2018-10-31,58.20773691761704,58.222049713134766,58.20773691761704,58.222049713134766,8700
2018-11-01,57.9500846862793,57.9500846862793,57.9500846862793,57.9500846862793,3449
2018-11-05,57.95008081847167,57.98347854614258,57.305979704773144,57.98347854614258,1507
2018-11-06,58.01689147949219,58.01689147949219,58.012119334265805,58.01689147949219,7009
2018-11-07,58.05025863647461,58.05025863647461,57.35367504365685,58.05025863647461,1005
2018-11-08,58.050289092260286,58.08368682861328,58.01689135590729,58.08368682861328,1997
2018-11-09,58.20771413789907,58.20771413789907,58.112293111737316,58.117061614990234,5690
2018-11-12,58.150482425188734,58.150482425188734,58.01689147949219,58.01689147949219,1053
2018-11-13,58.183841705322266,58.183841705322266,58.0407102038552,58.183841705322266,991
2018-11-14,58.20773306247169,58.2172737121582,58.20773306247169,58.2172737121582,1509
2018-11-16,58.24588762438041,58.7420849994336,58.20771775551192,58.25065612792969,9896
2018-11-19,58.446285484599244,58.446285484599244,58.26498403189206,58.293609619140625,3055
2018-11-21,58.3317756652832,58.3317756652832,58.29360579140496,58.3317756652832,6533
2018-11-22,58.33179091256447,58.35087585449219,58.33179091256447,58.35087585449219,308
2018-11-23,58.350856543264754,58.422420501708984,58.350856543264754,58.422420501708984,15405
2018-11-26,58.465366321479344,58.465366321479344,58.460594177246094,58.460594177246094,1737
2018-11-27,58.46062073995074,58.52741622924805,58.46062073995074,58.52741622924805,5242
2018-11-28,58.680049991208286,58.680049991208286,58.5750846862793,58.5750846862793,3685
2018-11-29,58.62282180786133,58.62282180786133,58.5560263403826,58.62282180786133,9293
2018-11-30,58.66099548339844,58.66099548339844,58.66099548339844,58.66099548339844,10286
2018-12-03,58.2172737121582,58.2172737121582,58.1838759781354,58.2172737121582,8333
2018-12-04,58.25544357299805,58.25544357299805,58.21727369410382,58.25544357299805,1583
2018-12-05,58.28883747457261,58.293609619140625,58.20772921731517,58.293609619140625,2278
2018-12-06,58.327003479003906,58.327003479003906,58.20772535327997,58.327003479003906,1893
2018-12-07,58.369937896728516,58.369937896728516,58.25543192302483,58.369937896728516,550
2018-12-10,58.32700332061269,58.408111572265625,58.32700332061269,58.408111572265625,3002
2018-12-11,58.441497802734375,58.441497802734375,58.374702356859494,58.441497802734375,3399
2018-12-12,58.474910736083984,58.474910736083984,58.474910736083984,58.474910736083984,2661
2018-12-13,58.51784133911133,58.51784133911133,58.51306919550183,58.51784133911133,10746
2018-12-14,58.55600357055664,58.55600357055664,58.54168714159539,58.55600357055664,9602
2018-12-17,58.923412980358286,58.923412980358286,58.58943557739258,58.58943557739258,4240
2018-12-18,58.62282180786133,58.62282180786133,58.61804966301857,58.62282180786133,6922
2018-12-19,58.923378316122566,58.923378316122566,58.651424407958984,58.651424407958984,3047
2018-12-20,58.82798014457731,58.82798014457731,58.20773236011784,58.69915771484375,43974
2018-12-21,58.74209213256836,58.74209213256836,58.45105321724321,58.74209213256836,50834
2018-12-26,58.742065306470266,58.8040885925293,58.64187216433899,58.8040885925293,5160
2018-12-27,58.86614990234375,58.87092204745474,58.8327521667272,58.86614990234375,8335
2018-12-28,58.8995475769043,58.94726174780435,58.8995475769043,58.8995475769043,7527
2019-01-02,58.39855194091797,58.39855194091797,58.37946701024814,58.39855194091797,6200
2019-01-03,58.431968688964844,58.431968688964844,58.35086043726251,58.431968688964844,2306
2019-01-04,58.465362548828125,58.465362548828125,58.446277613206135,58.465362548828125,5779
2019-01-07,58.49876403808594,58.49876403808594,58.49399189385374,58.49876403808594,4944
2019-01-08,58.53215026855469,58.53215026855469,58.18385660961846,58.53215026855469,4217
2019-01-09,58.8279574795635,58.8279574795635,58.53691863868686,58.55600357055664,4177
2019-01-10,58.75641272794613,58.75641272794613,58.55602632556069,58.560794830322266,27806
2019-01-11,58.56077579982449,58.565547943115234,58.54169086674029,58.565547943115234,56905
