Date,Open,High,Low,Close,Volume,Currency
2010-09-01,1025.61,1025.61,1025.61,1025.61,0,BRL
2010-09-02,1014.89,1014.89,1014.89,1014.89,0,BRL
2010-09-03,1007.16,1007.16,1007.16,1007.16,0,BRL
2010-09-06,1003.63,1003.63,1003.63,1003.63,0,BRL
2010-09-08,1004.76,1004.76,1004.76,1004.76,0,BRL
2010-09-09,1008.42,1008.42,1008.42,1008.42,0,BRL
2010-09-10,1011.04,1011.04,1011.04,1011.04,0,BRL
2010-09-13,1032.86,1032.86,1032.86,1032.86,0,BRL
2010-09-14,1036.46,1036.46,1036.46,1036.46,0,BRL
2010-09-15,1046.93,1046.93,1046.93,1046.93,0,BRL
2010-09-16,1039.66,1039.66,1039.66,1039.66,0,BRL
2010-09-17,1029.57,1029.57,1029.57,1029.57,0,BRL
2010-09-20,1046.41,1046.41,1046.41,1046.41,0,BRL
2010-09-21,1040.08,1040.08,1040.08,1040.08,0,BRL
2010-09-22,1052.12,1052.12,1052.12,1052.12,0,BRL
2010-09-23,1059.05,1059.05,1059.05,1059.05,0,BRL
2010-09-24,1053.86,1053.86,1053.86,1053.86,0,BRL
2010-09-27,1062.96,1062.96,1062.96,1062.96,0,BRL
2010-09-28,1068.61,1068.61,1068.61,1068.61,0,BRL
2010-09-29,1073.67,1073.67,1073.67,1073.67,0,BRL
2010-09-30,1080.85,1080.85,1080.85,1080.85,0,BRL
2010-10-01,1094.31,1094.31,1094.31,1094.31,0,BRL
2010-10-04,1098.86,1098.86,1098.86,1098.86,0,BRL
2010-10-05,1120.16,1120.16,1120.16,1120.16,0,BRL
2010-10-06,1114.88,1114.88,1114.88,1114.88,0,BRL
2010-10-07,1110.65,1110.65,1110.65,1110.65,0,BRL
2010-10-08,1124.18,1124.18,1124.18,1124.18,0,BRL
2010-10-11,1126.5,1126.5,1126.5,1126.5,0,BRL
2010-10-13,1143.38,1143.38,1143.38,1143.38,0,BRL
2010-10-14,1137.1,1137.1,1137.1,1137.1,0,BRL
2010-10-15,1141.3,1141.3,1141.3,1141.3,0,BRL
2010-10-18,1142.48,1142.48,1142.48,1142.48,0,BRL
2010-10-19,1118.74,1118.74,1118.74,1118.74,0,BRL
2010-10-20,1131.76,1131.76,1131.76,1131.76,0,BRL
2010-10-21,1121.01,1121.01,1121.01,1121.01,0,BRL
2010-10-22,1119.47,1119.47,1119.47,1119.47,0,BRL
2010-10-25,1123.43,1123.43,1123.43,1123.43,0,BRL
2010-10-26,1134.95,1134.95,1134.95,1134.95,0,BRL
2010-10-27,1122.16,1122.16,1122.16,1122.16,0,BRL
2010-10-28,1113.38,1113.38,1113.38,1113.38,0,BRL
2010-10-29,1122.63,1122.63,1122.63,1122.63,0,BRL
2010-11-01,1137.42,1137.42,1137.42,1137.42,0,BRL
2010-11-03,1139.38,1139.38,1139.38,1139.38,0,BRL
2010-11-04,1156.35,1156.35,1156.35,1156.35,0,BRL
2010-11-05,1164.01,1164.01,1164.01,1164.01,0,BRL
2010-11-08,1163.24,1163.24,1163.24,1163.24,0,BRL
2010-11-09,1143.6,1143.6,1143.6,1143.6,0,BRL
2010-11-10,1145.51,1145.51,1145.51,1145.51,0,BRL
2010-11-11,1136.07,1136.07,1136.07,1136.07,0,BRL
2010-11-12,1129.19,1129.19,1129.19,1129.19,0,BRL
2010-11-16,1113.17,1113.17,1113.17,1113.17,0,BRL
2010-11-17,1118.63,1118.63,1118.63,1118.63,0,BRL
2010-11-18,1135.25,1135.25,1135.25,1135.25,0,BRL
2010-11-19,1141.31,1141.31,1141.31,1141.31,0,BRL
2010-11-22,1125.75,1125.75,1125.75,1125.75,0,BRL
2010-11-23,1099.06,1099.06,1099.06,1099.06,0,BRL
2010-11-24,1123.56,1123.56,1123.56,1123.56,0,BRL
2010-11-25,1121.07,1121.07,1121.07,1121.07,0,BRL
2010-11-26,1105.69,1105.69,1105.69,1105.69,0,BRL
2010-11-29,1100.08,1100.08,1100.08,1100.08,0,BRL
2010-11-30,1093.93,1093.93,1093.93,1093.93,0,BRL
