Date,Open,High,Low,Close,Volume,Currency
2005-07-05,3246.79,3247.61,3192.21,3205.45,0,BRL
2005-07-06,3206.63,3206.63,3154.72,3173.98,0,BRL
2005-07-07,3172.84,3173.37,3135.68,3164.72,0,BRL
2005-07-08,3165.5,3180.27,3154.61,3166.21,0,BRL
2005-07-11,3166.66,3242.63,3166.66,3242.63,0,BRL
2005-07-12,3247.08,3283.39,3227.4,3281.69,0,BRL
2005-07-13,3282.27,3342.37,3282.27,3335.24,0,BRL
2005-07-14,3337.09,3362.24,3326.44,3341.03,0,BRL
2005-07-15,3341.03,3341.64,3288.07,3288.07,0,BRL
2005-07-18,3287.94,3331.97,3247.65,3324.24,0,BRL
2005-07-19,3324.24,3324.84,3284.22,3311.12,0,BRL
2005-07-20,3310.41,3360.0,3279.86,3352.23,0,BRL
2005-07-21,3352.05,3376.75,3334.73,3364.35,0,BRL
2005-07-22,3364.73,3365.65,3295.18,3308.61,0,BRL
2005-07-25,3308.11,3308.11,3185.05,3187.06,0,BRL
2005-07-26,3185.08,3241.73,3166.33,3239.05,0,BRL
2005-07-27,3239.96,3321.02,3239.96,3313.95,0,BRL
2005-07-28,3313.95,3390.06,3313.95,3382.75,0,BRL
2005-07-29,3382.75,3413.6,3372.9,3384.37,0,BRL
2005-08-01,3384.37,3443.26,3375.62,3430.0,0,BRL
2005-08-02,3429.67,3529.88,3429.67,3529.88,0,BRL
2005-08-03,3529.88,3593.54,3504.01,3504.99,0,BRL
2005-08-04,3504.29,3541.69,3494.95,3513.24,0,BRL
2005-08-05,3513.24,3561.19,3501.37,3524.35,0,BRL
2005-08-08,3525.76,3582.72,3525.76,3569.15,0,BRL
2005-08-09,3572.2,3632.85,3572.2,3632.85,0,BRL
2005-08-10,3632.85,3700.66,3632.85,3660.57,0,BRL
2005-08-11,3659.85,3708.55,3566.47,3607.33,0,BRL
2005-08-12,3607.32,3620.13,3489.81,3612.35,0,BRL
2005-08-15,3618.45,3695.87,3617.44,3695.87,0,BRL
2005-08-16,3695.87,3730.5,3671.24,3683.4,0,BRL
2005-08-17,3683.57,3733.95,3683.52,3727.09,0,BRL
2005-08-18,3727.09,3732.84,3667.8,3680.5,0,BRL
2005-08-19,3680.5,3698.17,3573.66,3612.29,0,BRL
2005-08-22,3619.09,3694.12,3619.09,3684.94,0,BRL
2005-08-23,3684.94,3684.94,3630.45,3642.1,0,BRL
2005-08-24,3642.07,3681.55,3617.04,3656.81,0,BRL
2005-08-25,3656.81,3733.02,3650.46,3733.02,0,BRL
2005-08-26,3732.17,3735.78,3684.64,3690.94,0,BRL
2005-08-29,3690.68,3726.27,3672.23,3723.03,0,BRL
2005-08-30,3726.98,3752.17,3710.6,3731.21,0,BRL
2005-08-31,3731.21,3789.94,3731.21,3789.94,0,BRL
2005-09-01,3789.94,3822.68,3772.39,3793.79,0,BRL
2005-09-02,3793.79,3852.5,3792.84,3851.48,0,BRL
2005-09-05,3852.2,3885.24,3843.46,3876.08,0,BRL
2005-09-06,3876.93,3959.48,3858.34,3956.13,0,BRL
2005-09-08,3956.13,3991.05,3947.61,3959.29,0,BRL
2005-09-09,3968.53,4007.49,3960.76,4007.49,0,BRL
