Date,Open,High,Low,Close,Volume,Currency
2005-01-04,996.03,996.03,996.03,996.03,0,BRL
2005-01-05,978.39,978.39,978.39,978.39,0,BRL
2005-01-06,962.94,962.94,962.94,962.94,0,BRL
2005-01-07,962.6,962.6,962.6,962.6,0,BRL
2005-01-10,954.51,954.51,954.51,954.51,0,BRL
2005-01-11,948.01,948.01,948.01,948.01,0,BRL
2005-01-12,936.62,936.62,936.62,936.62,0,BRL
2005-01-13,951.03,951.03,951.03,951.03,0,BRL
2005-01-14,948.35,948.35,948.35,948.35,0,BRL
2005-01-17,946.95,946.95,946.95,946.95,0,BRL
2005-01-18,957.27,957.27,957.27,957.27,0,BRL
2005-01-19,974.08,974.08,974.08,974.08,0,BRL
2005-01-20,947.05,947.05,947.05,947.05,0,BRL
2005-01-21,937.13,937.13,937.13,937.13,0,BRL
2005-01-24,948.08,948.08,948.08,948.08,0,BRL
2005-01-26,944.31,944.31,944.31,944.31,0,BRL
2005-01-27,939.73,939.73,939.73,939.73,0,BRL
2005-01-28,938.14,938.14,938.14,938.14,0,BRL
2005-01-31,963.55,963.55,963.55,963.55,0,BRL
2005-02-01,971.4,971.4,971.4,971.4,0,BRL
2005-02-02,1000.46,1000.46,1000.46,1000.46,0,BRL
2005-02-03,1045.7,1045.7,1045.7,1045.7,0,BRL
2005-02-04,1099.17,1099.17,1099.17,1099.17,0,BRL
2005-02-09,1094.91,1094.91,1094.91,1094.91,0,BRL
2005-02-10,1084.45,1084.45,1084.45,1084.45,0,BRL
2005-02-11,1086.32,1086.32,1086.32,1086.32,0,BRL
2005-02-14,1116.38,1116.38,1116.38,1116.38,0,BRL
2005-02-15,1137.55,1137.55,1137.55,1137.55,0,BRL
2005-02-16,1113.05,1113.05,1113.05,1113.05,0,BRL
2005-02-17,1127.04,1127.04,1127.04,1127.04,0,BRL
2005-02-18,1109.91,1109.91,1109.91,1109.91,0,BRL
2005-02-21,1085.6,1085.6,1085.6,1085.6,0,BRL
2005-02-22,1096.0,1096.0,1096.0,1096.0,0,BRL
2005-02-23,1092.62,1092.62,1092.62,1092.62,0,BRL
2005-02-24,1141.57,1141.57,1141.57,1141.57,0,BRL
2005-02-25,1137.76,1137.76,1137.76,1137.76,0,BRL
2005-02-28,1118.77,1118.77,1118.77,1118.77,0,BRL
2005-03-01,1128.12,1128.12,1128.12,1128.12,0,BRL
2005-03-02,1132.34,1132.34,1132.34,1132.34,0,BRL
2005-03-03,1162.93,1162.93,1162.93,1162.93,0,BRL
2005-03-04,1186.27,1186.27,1186.27,1186.27,0,BRL
2005-03-07,1204.41,1204.41,1204.41,1204.41,0,BRL
2005-03-08,1191.15,1191.15,1191.15,1191.15,0,BRL
2005-03-09,1171.33,1171.33,1171.33,1171.33,0,BRL
2005-03-10,1170.68,1170.68,1170.68,1170.68,0,BRL
2005-03-11,1162.7,1162.7,1162.7,1162.7,0,BRL
2005-03-14,1150.15,1150.15,1150.15,1150.15,0,BRL
2005-03-15,1138.52,1138.52,1138.52,1138.52,0,BRL
2005-03-16,1150.73,1150.73,1150.73,1150.73,0,BRL
2005-03-17,1159.45,1159.45,1159.45,1159.45,0,BRL
2005-03-18,1136.22,1136.22,1136.22,1136.22,0,BRL
2005-03-21,1105.56,1105.56,1105.56,1105.56,0,BRL
2005-03-22,1092.3,1092.3,1092.3,1092.3,0,BRL
2005-03-23,1065.96,1065.96,1065.96,1065.96,0,BRL
2005-03-24,1094.32,1094.32,1094.32,1094.32,0,BRL
2005-03-28,1064.4,1064.4,1064.4,1064.4,0,BRL
2005-03-29,1039.08,1039.08,1039.08,1039.08,0,BRL
2005-03-30,1059.39,1059.39,1059.39,1059.39,0,BRL
2005-03-31,1071.47,1071.47,1071.47,1071.47,0,BRL
2005-04-01,1068.67,1068.67,1068.67,1068.67,0,BRL
2005-04-04,1048.05,1048.05,1048.05,1048.05,0,BRL
2005-04-05,1046.27,1046.27,1046.27,1046.27,0,BRL
2005-04-06,1050.38,1050.38,1050.38,1050.38,0,BRL
2005-04-07,1064.72,1064.72,1064.72,1064.72,0,BRL
2005-04-08,1057.35,1057.35,1057.35,1057.35,0,BRL
2005-04-11,1057.51,1057.51,1057.51,1057.51,0,BRL
2005-04-12,1056.47,1056.47,1056.47,1056.47,0,BRL
