Date,Open,High,Low,Close,Volume,Currency
2003-01-03,1583.28,1599.12,1569.36,1571.85,0,BRL
2003-01-06,1574.85,1607.77,1574.33,1604.69,0,BRL
2003-01-07,1604.35,1604.35,1575.81,1577.7,0,BRL
2003-01-08,1577.64,1582.18,1567.92,1575.04,0,BRL
2003-01-09,1576.2,1602.71,1576.2,1601.54,0,BRL
2003-01-10,1602.63,1626.33,1602.63,1626.33,0,BRL
2003-01-13,1626.3,1635.02,1608.51,1613.51,0,BRL
2003-01-14,1614.45,1619.27,1606.05,1617.0,0,BRL
2003-01-15,1613.22,1613.22,1597.12,1610.77,0,BRL
2003-01-16,1610.85,1627.26,1603.4,1606.98,0,BRL
2003-01-17,1606.92,1606.96,1570.36,1572.53,0,BRL
2003-01-20,1572.99,1577.5,1559.45,1567.8,0,BRL
2003-01-21,1563.55,1569.07,1550.73,1555.71,0,BRL
2003-01-22,1554.67,1554.67,1513.71,1513.84,0,BRL
2003-01-23,1513.69,1523.03,1497.13,1508.16,0,BRL
2003-01-24,1507.66,1507.66,1473.37,1473.96,0,BRL
2003-01-27,1472.96,1472.96,1448.2,1458.74,0,BRL
2003-01-28,1459.23,1464.83,1450.98,1454.84,0,BRL
2003-01-29,1455.18,1496.69,1449.43,1496.69,0,BRL
2003-01-30,1497.41,1508.72,1482.21,1487.93,0,BRL
2003-01-31,1488.36,1514.0,1485.59,1509.27,0,BRL
2003-02-03,1509.36,1519.84,1502.18,1518.58,0,BRL
2003-02-04,1514.62,1514.97,1489.68,1498.37,0,BRL
2003-02-05,1498.1,1518.55,1490.13,1506.65,0,BRL
2003-02-06,1505.97,1506.04,1479.88,1496.16,0,BRL
2003-02-07,1496.26,1509.67,1473.9,1476.61,0,BRL
2003-02-10,1477.89,1497.34,1472.27,1494.15,0,BRL
2003-02-11,1494.6,1511.55,1494.6,1497.19,0,BRL
2003-02-12,1497.27,1507.1,1490.29,1499.26,0,BRL
2003-02-13,1499.23,1499.23,1460.22,1461.72,0,BRL
2003-02-14,1460.78,1462.54,1441.26,1451.82,0,BRL
2003-02-17,1453.2,1467.47,1453.2,1463.96,0,BRL
2003-02-18,1464.12,1487.41,1452.24,1486.68,0,BRL
2003-02-19,1483.89,1483.98,1459.26,1467.76,0,BRL
