Date,Open,High,Low,Close,Volume,Currency
2000-01-03,3239.0,3284.0,3178.0,3210.0,0,BRL
2000-01-04,3210.0,3210.0,3031.0,3031.0,0,BRL
2000-01-05,3033.0,3093.0,2950.0,3084.0,0,BRL
2000-01-06,3083.0,3133.0,3047.0,3066.0,0,BRL
2000-01-07,3069.0,3120.0,3069.0,3101.0,0,BRL
2000-01-10,3102.73,3230.38,3102.73,3224.13,0,BRL
2000-01-11,3228.21,3250.6,3154.18,3154.18,0,BRL
2000-01-12,3154.16,3177.84,3119.56,3161.09,0,BRL
2000-01-13,3167.58,3317.53,3167.58,3250.86,0,BRL
2000-01-14,3252.6,3341.88,3252.6,3322.94,0,BRL
2000-01-17,3327.2,3392.79,3327.2,3388.95,0,BRL
2000-01-18,3389.93,3390.3,3320.8,3371.39,0,BRL
2000-01-19,3373.09,3399.6,3293.38,3293.56,0,BRL
2000-01-20,3296.34,3314.73,3218.18,3241.93,0,BRL
2000-01-21,3245.33,3274.21,3195.98,3221.38,0,BRL
2000-01-24,3223.83,3257.01,3218.21,3218.21,0,BRL
2000-01-26,3218.4,3239.7,3182.89,3239.63,0,BRL
2000-01-27,3241.2,3293.36,3238.83,3239.23,0,BRL
2000-01-28,3248.42,3261.48,3151.14,3184.2,0,BRL
2000-01-31,3185.42,3186.6,3087.24,3117.78,0,BRL
2000-02-01,3118.46,3168.61,3118.46,3136.59,0,BRL
2000-02-02,3140.01,3182.85,3140.01,3176.46,0,BRL
2000-02-03,3180.54,3273.98,3180.54,3273.97,0,BRL
2000-02-04,3275.67,3359.82,3271.71,3352.43,0,BRL
2000-02-07,3352.71,3390.6,3326.28,3390.6,0,BRL
2000-02-08,3408.31,3488.43,3408.31,3481.11,0,BRL
2000-02-09,3491.9,3510.44,3397.88,3424.3,0,BRL
2000-02-10,3424.66,3464.72,3390.38,3445.46,0,BRL
2000-02-11,3449.98,3468.63,3345.7,3352.98,0,BRL
2000-02-14,3352.91,3378.06,3292.24,3306.21,0,BRL
2000-02-15,3306.69,3325.54,3252.13,3323.11,0,BRL
2000-02-16,3323.13,3396.15,3308.11,3378.43,0,BRL
2000-02-17,3379.1,3408.33,3355.1,3355.43,0,BRL
2000-02-18,3355.66,3359.23,3276.27,3298.79,0,BRL
2000-02-21,3298.15,3338.85,3261.52,3311.35,0,BRL
2000-02-22,3311.58,3342.22,3266.71,3271.29,0,BRL
2000-02-23,3271.29,3322.23,3271.29,3319.46,0,BRL
2000-02-24,3320.96,3364.14,3300.54,3313.84,0,BRL
2000-02-25,3315.02,3352.23,3309.03,3315.36,0,BRL
2000-02-28,3315.29,3318.2,3250.55,3272.01,0,BRL
2000-02-29,3272.28,3314.43,3272.28,3280.22,0,BRL
2000-03-01,3280.23,3335.77,3280.23,3335.77,0,BRL
2000-03-02,3335.87,3369.04,3313.86,3343.91,0,BRL
2000-03-03,3344.25,3438.58,3344.25,3438.58,0,BRL
2000-03-08,3437.65,3437.65,3367.77,3392.05,0,BRL
2000-03-09,3392.9,3439.36,3392.9,3426.17,0,BRL
2000-03-10,3426.68,3444.25,3364.79,3372.64,0,BRL
2000-03-13,3372.5,3372.5,3251.3,3253.36,0,BRL
2000-03-14,3253.87,3307.39,3196.55,3196.55,0,BRL
2000-03-15,3197.19,3228.31,3149.25,3214.18,0,BRL
2000-03-16,3215.35,3269.53,3215.35,3269.09,0,BRL
2000-03-17,3271.22,3289.13,3250.86,3254.56,0,BRL
2000-03-20,3254.48,3285.87,3229.28,3240.63,0,BRL
2000-03-21,3240.8,3360.35,3239.22,3360.35,0,BRL
2000-03-22,3360.36,3435.25,3360.36,3362.97,0,BRL
2000-03-23,3362.77,3419.65,3342.84,3374.2,0,BRL
2000-03-24,3374.31,3445.49,3374.31,3442.02,0,BRL
2000-03-27,3442.7,3506.81,3431.88,3497.1,0,BRL
2000-03-28,3497.39,3498.24,3388.77,3389.0,0,BRL
2000-03-29,3390.76,3430.72,3337.14,3352.98,0,BRL
2000-03-30,3352.95,3352.95,3273.73,3302.3,0,BRL
2000-03-31,3305.36,3364.56,3296.05,3349.99,0,BRL
2000-04-03,3351.01,3353.06,3256.12,3270.9,0,BRL
2000-04-04,3271.96,3302.55,3080.85,3181.54,0,BRL
2000-04-05,3182.42,3239.18,3105.74,3184.44,0,BRL
2000-04-06,3184.57,3250.01,3184.57,3248.87,0,BRL
2000-04-07,3249.21,3301.14,3249.21,3301.14,0,BRL
2000-04-10,3301.63,3309.1,3181.24,3182.14,0,BRL
2000-04-11,3182.25,3194.93,3104.87,3145.43,0,BRL
2000-04-12,3145.77,3180.01,3109.21,3113.83,0,BRL
