date,open,high,low,close,volume
2011-12-28,5.732558250427245,5.732558250427245,5.732558250427245,5.732558250427246,20800
2011-12-29,5.747164249420166,5.747164249420166,5.747164249420166,5.747164249420166,12000
2012-01-02,5.747164249420166,5.747164249420166,5.747164249420166,5.747164249420166,0
2012-01-03,5.726064778132792,5.7406721115112305,5.726064778132792,5.7406721115112305,22400
2012-01-04,5.7406721115112305,5.7406721115112305,5.7406721115112305,5.7406721115112305,0
2012-01-05,5.7406721115112305,5.7406721115112305,5.7406721115112305,5.7406721115112305,0
2012-01-06,5.7406721115112305,5.7406721115112305,5.7406721115112305,5.7406721115112305,0
2012-01-09,5.7406721115112305,5.7406721115112305,5.7406721115112305,5.7406721115112305,0
2012-01-10,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-11,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-12,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-13,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-16,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-17,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-18,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-19,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-20,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-23,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-24,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-26,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-27,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-30,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-01-31,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-01,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-02,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-03,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-06,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-07,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-08,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-09,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-10,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-13,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-14,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-15,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-16,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-17,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-23,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-24,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-27,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-28,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-02-29,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-03-01,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-03-02,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-03-05,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-03-06,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-03-07,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-03-08,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-03-09,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-03-12,5.803974628448486,5.803974628448486,5.803974628448486,5.803974628448486,0
2012-03-13,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-14,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-15,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-16,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-19,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-20,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-21,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-22,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-23,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-26,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-27,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-28,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-29,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-03-30,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-02,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-03,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-04,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-05,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-09,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-10,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-11,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-12,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-13,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-16,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-17,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-18,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-19,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-20,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-23,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-24,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-25,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-26,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-27,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-04-30,5.865087032318115,5.865087032318115,5.865087032318115,5.865087032318115,0
2012-05-02,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,55200
2012-05-03,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-04,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-07,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-08,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-09,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-10,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-11,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-14,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-15,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-16,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-17,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-18,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-21,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-22,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-23,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-24,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-25,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-28,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-29,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-30,6.2124810218811035,6.2124810218811035,6.2124810218811035,6.2124810218811035,0
2012-05-31,6.264715671539307,6.264715671539307,6.264715671539307,6.264715671539307,6400
2012-06-01,6.264715671539307,6.264715671539307,6.264715671539307,6.264715671539307,0
2012-06-04,6.264715671539307,6.264715671539307,6.264715671539307,6.264715671539307,0
2012-06-05,6.264715671539307,6.264715671539307,6.264715671539307,6.264715671539307,0
2012-06-06,6.264715671539307,6.264715671539307,6.264715671539307,6.264715671539307,0
2012-06-08,6.264715671539307,6.264715671539307,6.264715671539307,6.264715671539307,0
2012-06-11,6.264715671539307,6.264715671539307,6.264715671539307,6.264715671539307,0
2012-06-12,6.264715671539307,6.264715671539307,6.264715671539307,6.264715671539307,0
2012-06-13,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-06-14,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-06-15,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-06-18,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-06-19,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-06-20,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-06-21,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-06-22,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-06-25,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-06-26,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-06-27,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-06-28,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-06-29,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-07-02,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-07-03,6.336401462554932,6.336401462554932,6.336401462554932,6.336401462554932,0
2012-07-04,7.13138484954834,7.13138484954834,7.13138484954834,7.13138484954834,136800
2012-07-05,7.13138484954834,7.13138484954834,7.13138484954834,7.13138484954834,0
2012-07-06,7.13138484954834,7.13138484954834,7.13138484954834,7.13138484954834,0
2012-07-10,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,61600
2012-07-11,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-12,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-13,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-16,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-17,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-18,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-19,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-20,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-23,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-24,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-25,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-26,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-27,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-30,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-07-31,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-01,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-02,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-03,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-06,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-07,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-08,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-09,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-10,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-13,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-14,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-15,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-16,7.189249515533447,7.189249515533447,7.189249515533447,7.189249515533447,0
2012-08-17,7.338521480560302,7.338521480560302,7.338521480560302,7.338521480560303,8000
2012-08-20,7.338521480560302,7.338521480560302,7.338521480560302,7.338521480560303,0
2012-08-21,7.338521480560302,7.338521480560302,7.338521480560302,7.338521480560303,0
2012-08-22,7.338521480560302,7.338521480560302,7.338521480560302,7.338521480560303,0
2012-08-23,7.338521480560302,7.338521480560302,7.338521480560302,7.338521480560303,0
2012-08-24,7.338521480560302,7.338521480560302,7.338521480560302,7.338521480560303,0
2012-08-27,7.338521480560302,7.338521480560302,7.338521480560302,7.338521480560303,0
2012-08-28,7.338521480560302,7.338521480560302,7.338521480560302,7.338521480560303,0
2012-08-29,7.414830207824708,7.414830207824708,7.414830207824708,7.414830207824707,4000
2012-08-30,7.414830207824708,7.414830207824708,7.414830207824708,7.414830207824707,0
2012-08-31,7.414830207824708,7.414830207824708,7.414830207824708,7.414830207824707,0
2012-09-03,7.414830207824708,7.414830207824708,7.414830207824708,7.414830207824707,0
2012-09-04,7.414830207824708,7.414830207824708,7.414830207824708,7.414830207824707,0
2012-09-05,7.414830207824708,7.414830207824708,7.414830207824708,7.414830207824707,0
2012-09-06,7.414830207824708,7.414830207824708,7.414830207824708,7.414830207824707,0
2012-09-10,7.414830207824708,7.414830207824708,7.414830207824708,7.414830207824707,0
2012-09-11,7.414830207824708,7.414830207824708,7.414830207824708,7.414830207824707,0
2012-09-12,7.414830207824708,7.414830207824708,7.414830207824708,7.414830207824707,0
2012-09-13,7.48744821548462,7.48744821548462,7.48744821548462,7.487448215484619,0
2012-09-14,7.48744821548462,7.48744821548462,7.48744821548462,7.487448215484619,0
2012-09-17,7.48744821548462,7.48744821548462,7.48744821548462,7.487448215484619,0
2012-09-18,7.48744821548462,7.48744821548462,7.48744821548462,7.487448215484619,0
2012-09-19,7.48744821548462,7.48744821548462,7.48744821548462,7.487448215484619,0
2012-09-20,7.48744821548462,7.48744821548462,7.48744821548462,7.487448215484619,0
2012-09-21,7.48744821548462,7.48744821548462,7.48744821548462,7.487448215484619,0
2012-09-24,7.778752085856976,7.778752085856976,7.778752085856976,7.755887985229492,4800
2012-09-25,7.778748989105225,7.778748989105225,7.778748989105225,7.778748989105225,0
2012-09-26,7.778748989105225,7.778748989105225,7.778748989105225,7.778748989105225,0
2012-09-27,7.778748989105225,7.778748989105225,7.778748989105225,7.778748989105225,0
2012-09-28,7.778748989105225,7.778748989105225,7.778748989105225,7.778748989105225,0
2012-10-01,7.821936607360841,7.821936607360841,7.821936607360841,7.82193660736084,800
2012-10-02,7.821936607360841,7.821936607360841,7.821936607360841,7.82193660736084,0
2012-10-03,7.821936607360841,7.821936607360841,7.821936607360841,7.82193660736084,0
2012-10-04,7.821936607360841,7.821936607360841,7.821936607360841,7.82193660736084,0
2012-10-05,7.821936607360841,7.821936607360841,7.821936607360841,7.82193660736084,0
2012-10-08,7.821936607360841,7.821936607360841,7.821936607360841,7.82193660736084,0
2012-10-09,8.034486770629883,8.034486770629883,8.034486770629883,8.034486770629883,12000
2012-10-10,8.034486770629883,8.034486770629883,8.034486770629883,8.034486770629883,0
2012-10-11,8.034486770629883,8.034486770629883,8.034486770629883,8.034486770629883,0
2012-10-15,8.048880914721128,8.048880914721128,8.048880914721128,8.035331726074219,2400
2012-10-16,8.035331726074219,8.035331726074219,8.035331726074219,8.035331726074219,0
2012-10-17,8.035331726074219,8.035331726074219,8.035331726074219,8.035331726074219,0
2012-10-18,8.035331726074219,8.035331726074219,8.035331726074219,8.035331726074219,0
2012-10-19,8.035331726074219,8.035331726074219,8.035331726074219,8.035331726074219,0
2012-10-22,8.035331726074219,8.035331726074219,8.035331726074219,8.035331726074219,0
2012-10-23,8.035331726074219,8.035331726074219,8.035331726074219,8.035331726074219,0
2012-10-24,8.035331726074219,8.035331726074219,8.035331726074219,8.035331726074219,0
2012-10-25,8.035331726074219,8.035331726074219,8.035331726074219,8.035331726074219,0
2012-10-26,7.95742416381836,7.95742416381836,7.95742416381836,7.957424163818359,8800
2012-10-29,7.95742416381836,7.95742416381836,7.95742416381836,7.957424163818359,0
2012-10-30,7.95742416381836,7.95742416381836,7.95742416381836,7.957424163818359,0
2012-10-31,7.881209850311279,7.881209850311279,7.881209850311279,7.881209850311279,10400
2012-11-01,7.881209850311279,7.881209850311279,7.881209850311279,7.881209850311279,0
2012-11-05,7.881209850311279,7.881209850311279,7.881209850311279,7.881209850311279,0
2012-11-06,7.881209850311279,7.881209850311279,7.881209850311279,7.881209850311279,0
2012-11-07,7.881209850311279,7.881209850311279,7.881209850311279,7.881209850311279,0
2012-11-08,7.881209850311279,7.881209850311279,7.881209850311279,7.881209850311279,0
2012-11-09,7.881209850311279,7.881209850311279,7.881209850311279,7.881209850311279,0
2012-11-12,7.881209850311279,7.881209850311279,7.881209850311279,7.881209850311279,0
2012-11-13,7.881209850311279,7.881209850311279,7.881209850311279,7.881209850311279,0
2012-11-14,7.881209850311279,7.881209850311279,7.881209850311279,7.881209850311279,0
2012-11-16,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,3200
2012-11-19,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,0
2012-11-21,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,0
2012-11-22,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,0
2012-11-23,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,0
2012-11-26,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,0
2012-11-27,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,0
2012-11-28,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,0
2012-11-29,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,0
2012-11-30,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,0
2012-12-03,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,0
2012-12-04,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,0
2012-12-05,7.603462219238281,7.603462219238281,7.603462219238281,7.603462219238281,0
