weekday,avg,count,std,anova_F,anova_p
0,-0.0008978199283110818,991,0.014122260501459514,2.183768429893316,0.041619085886747384
1,0.0005827815961999377,996,0.013420186886772859,2.183768429893316,0.041619085886747384
2,0.0009918301444189683,1010,0.013609903295337919,2.183768429893316,0.041619085886747384
3,0.0007740051748817931,992,0.01370907521295969,2.183768429893316,0.041619085886747384
4,0.0009157910937003956,985,0.013205212649507152,2.183768429893316,0.041619085886747384
5,0.0,1,,2.183768429893316,0.041619085886747384
6,0.0,1,,2.183768429893316,0.041619085886747384
