n,scenario,cagr,sharpe,base_cagr,base_sharpe
1,remove_best,0.12325564322416005,0.5808186375598926,0.13019654703054595,0.6021028720715086
1,remove_worst,0.13845161365471204,0.6327667686487889,0.13019654703054595,0.6021028720715086
5,remove_best,0.10065333869431603,0.5072119034468762,0.13019654703054595,0.6021028720715086
5,remove_worst,0.16559564273484817,0.7338210606366619,0.13019654703054595,0.6021028720715086
