n,scenario,cagr,sharpe,base_cagr,base_sharpe
1,remove_best,0.11754166256208531,0.5693980879833871,0.12357623863337719,0.5885249753132274
1,remove_worst,0.13076559780815722,0.6161421129309209,0.12357623863337719,0.5885249753132274
5,remove_best,0.0989175402616187,0.5067437144384351,0.12357623863337719,0.5885249753132274
5,remove_worst,0.15385194789830936,0.7047943915490212,0.12357623863337719,0.5885249753132274
