weekday,avg,count,std,anova_F,anova_p
0,-8.561323336629343e-05,712,0.012724656173248373,1.137321962216384,0.33769674359437424
1,0.0012372544288939376,713,0.01215328704420836,1.137321962216384,0.33769674359437424
2,0.0008268066827315793,721,0.01210883139361548,1.137321962216384,0.33769674359437424
3,0.0006465976078352952,712,0.012655446262379601,1.137321962216384,0.33769674359437424
4,-0.0001813713938556972,708,0.012472922405924373,1.137321962216384,0.33769674359437424
5,0.0,2,0.0,1.137321962216384,0.33769674359437424
6,0.0,1,,1.137321962216384,0.33769674359437424
