weekday,avg,count,std,anova_F,anova_p
0,-0.00023321575787987122,1272,0.014764274352518826,1.3288903390517552,0.24024583915447847
1,0.0010374055836799637,1276,0.014012500749066892,1.3288903390517552,0.24024583915447847
2,0.0011907644871637368,1298,0.014206505935543956,1.3288903390517552,0.24024583915447847
3,0.0005046363643028283,1273,0.014714143181326703,1.3288903390517552,0.24024583915447847
4,0.00046432381865529524,1266,0.01344693818238219,1.3288903390517552,0.24024583915447847
5,0.0,2,0.0,1.3288903390517552,0.24024583915447847
6,0.0,1,,1.3288903390517552,0.24024583915447847
