n,scenario,cagr,sharpe,base_cagr,base_sharpe
1,remove_best,0.0018002682845288387,0.2706288465126429,0.00927959665871092,0.291182037395703
1,remove_worst,0.09473866787756924,0.4424497485736239,0.00927959665871092,0.291182037395703
5,remove_best,-0.019324702383191505,0.21093317625699878,0.00927959665871092,0.291182037395703
5,remove_worst,0.12884335892143017,0.5416294368069343,0.00927959665871092,0.291182037395703
