weekday,avg,count,std,anova_F,anova_p
0,-0.0004053019918710892,730,0.0037645902567699603,24.852624420174017,1.048838078897853e-24
1,0.00032817360608485935,731,0.0034583711149557207,24.852624420174017,1.048838078897853e-24
2,0.0002698265177340043,741,0.0034701679118707756,24.852624420174017,1.048838078897853e-24
3,0.0003541894845698676,731,0.003414094549864018,24.852624420174017,1.048838078897853e-24
4,0.0016129906350125943,726,0.003578075392721728,24.852624420174017,1.048838078897853e-24
5,0.0,1,,24.852624420174017,1.048838078897853e-24
