weekday,avg,count,std,anova_F,anova_p
0,-0.0002934648485397328,827,0.012677896568734756,1.4792036636563306,0.18102116153276895
1,0.001094716268173457,829,0.012459177592715106,1.4792036636563306,0.18102116153276895
2,0.0008496333577042913,844,0.012709869955084318,1.4792036636563306,0.18102116153276895
3,0.0009157291753073201,830,0.013058924502616824,1.4792036636563306,0.18102116153276895
4,-0.00017693005491810934,822,0.012753267755802981,1.4792036636563306,0.18102116153276895
5,0.0,5,0.0,1.4792036636563306,0.18102116153276895
6,0.0,2,0.0,1.4792036636563306,0.18102116153276895
