n,scenario,cagr,sharpe,base_cagr,base_sharpe
1,remove_best,0.07218594888430929,0.42780903922065355,0.08183546240014739,0.46509407895822746
1,remove_worst,0.09425259736086145,0.5206303414185172,0.08183546240014739,0.46509407895822746
5,remove_best,0.0505998795647693,0.3374943410005906,0.08183546240014739,0.46509407895822746
5,remove_worst,0.1323513383657231,0.6947274050535657,0.08183546240014739,0.46509407895822746
