weekday,avg,count,std,anova_F,anova_p
0,0.00023504040697026464,712,0.012760606378346554,0.4249480905770381,0.8628069902797788
1,0.0009779689261583476,713,0.012123596817711519,0.4249480905770381,0.8628069902797788
2,0.0009216972674334848,721,0.012319048298326333,0.4249480905770381,0.8628069902797788
3,0.000393028179988636,712,0.012465801675087741,0.4249480905770381,0.8628069902797788
4,0.00022594950767975325,709,0.012596770505526529,0.4249480905770381,0.8628069902797788
5,0.0,5,0.0,0.4249480905770381,0.8628069902797788
6,0.0,2,0.0,0.4249480905770381,0.8628069902797788
