weekday,avg,count,std,anova_F,anova_p
0,0.00011941287499248235,1125,0.014987221726889242,0.9530411895889537,0.45558254499515216
1,0.0012634593249840832,1128,0.014450340760755949,0.9530411895889537,0.45558254499515216
2,0.0011073577179988691,1145,0.014675107155597387,0.9530411895889537,0.45558254499515216
3,0.0003321046955143565,1124,0.014785938405617888,0.9530411895889537,0.45558254499515216
4,0.00033482350155512826,1118,0.013648883427849,0.9530411895889537,0.45558254499515216
5,0.0,2,0.0,0.9530411895889537,0.45558254499515216
6,0.0,1,,0.9530411895889537,0.45558254499515216
