n,scenario,cagr,sharpe,base_cagr,base_sharpe
1,remove_best,0.06778716834598586,0.4109112996103151,0.07728596527949727,0.44821862606352847
1,remove_worst,0.08936475151855605,0.5027717774844486,0.07728596527949727,0.44821862606352847
5,remove_best,0.045862698983605066,0.31777186752052433,0.07728596527949727,0.44821862606352847
5,remove_worst,0.1268671447798897,0.6763128043557447,0.07728596527949727,0.44821862606352847
