n,scenario,cagr,sharpe,base_cagr,base_sharpe
1,remove_best,0.13422868354546025,0.5697905755017011,0.1455352150993121,0.5983545555883393
1,remove_worst,0.1535830213061693,0.6227563893624173,0.1455352150993121,0.5983545555883393
5,remove_best,0.10425636221296908,0.48584851324241574,0.1455352150993121,0.5983545555883393
5,remove_worst,0.1823288341799567,0.7098790599097173,0.1455352150993121,0.5983545555883393
