weekday,avg,count,std,anova_F,anova_p
0,-0.0006684300150029576,602,0.011828379089981893,1.6032101004489498,0.1420502488083725
1,0.0010299659852556155,606,0.01115927002016856,1.6032101004489498,0.1420502488083725
2,0.0011401320403117063,611,0.011559844375764424,1.6032101004489498,0.1420502488083725
3,0.0006547969359771044,601,0.01177891774602825,1.6032101004489498,0.1420502488083725
4,0.0001758464114637848,600,0.012243258298069385,1.6032101004489498,0.1420502488083725
5,0.0,5,0.0,1.6032101004489498,0.1420502488083725
6,0.0,2,0.0,1.6032101004489498,0.1420502488083725
