weekday,avg,count,std,anova_F,anova_p
0,-0.00025560779256639227,747,0.012896171226646326,1.782149118990105,0.11296710992290118
1,0.0012358693346327084,745,0.012631153701443458,1.782149118990105,0.11296710992290118
2,0.0008913168115342843,758,0.01278550626319353,1.782149118990105,0.11296710992290118
3,0.0006717676371973226,749,0.013375862061808047,1.782149118990105,0.11296710992290118
4,-0.00033601179232301237,742,0.012622162405833843,1.782149118990105,0.11296710992290118
5,0.0,1,,1.782149118990105,0.11296710992290118
