weekday,avg,count,std,anova_F,anova_p
0,-0.00024091313978824263,999,0.01411115418262729,1.0951393172496577,0.36253327768188043
1,0.0010943484225571158,1003,0.013503954296518225,1.0951393172496577,0.36253327768188043
2,0.0010768865344745289,1019,0.01376753837590275,1.0951393172496577,0.36253327768188043
3,0.0005421261138819872,1001,0.013936181219461058,1.0951393172496577,0.36253327768188043
4,0.00039329962304720877,995,0.013053476429650848,1.0951393172496577,0.36253327768188043
5,0.0,5,0.0,1.0951393172496577,0.36253327768188043
6,0.0,2,0.0,1.0951393172496577,0.36253327768188043
