n,scenario,cagr,sharpe,base_cagr,base_sharpe
1,remove_best,0.06141775170826236,0.3552714367453919,0.07114479012110597,0.38739997101461265
1,remove_worst,0.08424216983584087,0.4328456856379922,0.07114479012110597,0.38739997101461265
5,remove_best,0.03875650151977017,0.2766696297810993,0.07114479012110597,0.38739997101461265
5,remove_worst,0.12199151896383587,0.5649457467656644,0.07114479012110597,0.38739997101461265
