n,scenario,cagr,sharpe,base_cagr,base_sharpe
1,remove_best,0.21833353332862138,1.0745228396140976,0.245574439382376,1.0969595736124196
1,remove_worst,0.27506922876773543,1.2551916371648015,0.245574439382376,1.0969595736124196
5,remove_best,0.18821418344774976,0.9717099640415455,0.245574439382376,1.0969595736124196
5,remove_worst,0.301263171889127,1.3672531182212868,0.245574439382376,1.0969595736124196
