n,scenario,cagr,sharpe,base_cagr,base_sharpe
1,remove_best,0.09572455571591965,0.5336794597821781,0.10324542994896313,0.5627381787369617
1,remove_worst,0.11344945692955255,0.6094895414984625,0.10324542994896313,0.5627381787369617
5,remove_best,0.07737892734944873,0.4578627197902335,0.10324542994896313,0.5627381787369617
5,remove_worst,0.14711635823727032,0.7656980377074584,0.10324542994896313,0.5627381787369617
