n,scenario,cagr,sharpe,base_cagr,base_sharpe
5,remove_best,0.07861631104226419,1.0354250961286233,0.09155136040627632,1.1496502757045564
5,remove_worst,0.11874682954222915,1.7519829818287973,0.09155136040627632,1.1496502757045564
10,remove_best,0.07170888383429919,0.9597607138695045,0.09155136040627632,1.1496502757045564
10,remove_worst,0.12977203969767803,1.9642845167691747,0.09155136040627632,1.1496502757045564
20,remove_best,0.060853940994133326,0.8336508293859068,0.09155136040627632,1.1496502757045564
20,remove_worst,0.14405995579436315,2.222601496258938,0.09155136040627632,1.1496502757045564
